x,y,Dim.1,Dim.2,Dim.3,dim1_bin,dim2_bin,dim3_bin,bin_string,elevation,slope,aspect,soiltemp,macroclimate,landcover,landcover_class
338789.77772431204,5395213.70341275,2.508683002947802,3.5199409398809136,-4.543276828180864,"(-0.00719,3.04]","(2.39,4.35]","(-6.45,-4.36]","(-0.00719,3.04] (2.39,4.35] (-6.45,-4.36]",49.674560546875,14.815583229064941,61.40829849243164,9.778155326843262,10.154282569885254,4,Deciduous broadleaf forest
183589.777724312,5399913.70341275,2.5075431395823244,4.42732935502799,-3.5526110983753,"(-0.00719,3.04]","(4.35,6.32]","(-4.36,-2.28]","(-0.00719,3.04] (4.35,6.32] (-4.36,-2.28]",47.9877815246582,12.693832397460938,330.8231201171875,9.19464111328125,10.258277893066406,4,Deciduous broadleaf forest
360189.77772431204,5449813.70341275,-0.6885316266059943,-1.2356186963049358,2.5044988190622752,"(-3.07,-0.00719]","(-1.53,0.431]","(1.88,3.97]","(-3.07,-0.00719] (-1.53,0.431] (1.88,3.97]",12.136764526367188,0.6822109818458557,35.8165397644043,10.14643669128418,10.596346855163574,1,Evergreen needleleaf forest
406189.77772431204,5435613.70341275,-0.34832342167516966,0.8501809070374137,-0.9708229141670223,"(-3.07,-0.00719]","(0.431,2.39]","(-2.28,-0.198]","(-3.07,-0.00719] (0.431,2.39] (-2.28,-0.198]",18.380128860473633,0.12739646434783936,14.328325271606445,9.288956642150879,10.579029083251953,5,Mixed forest
421789.77772431204,5437813.70341275,-0.3254741710225742,2.179505916488944,-2.631007195251362,"(-3.07,-0.00719]","(0.431,2.39]","(-4.36,-2.28]","(-3.07,-0.00719] (0.431,2.39] (-4.36,-2.28]",32.10641860961914,0.16596493124961853,138.54220581054688,9.229098320007324,10.523786544799805,4,Deciduous broadleaf forest
463789.77772431204,5490213.70341275,-0.04060221958580647,1.2675596431034657,1.8858160170391307,"(-3.07,-0.00719]","(0.431,2.39]","(1.88,3.97]","(-3.07,-0.00719] (0.431,2.39] (1.88,3.97]",21.075096130371094,0.29720911383628845,356.5432434082031,9.02170467376709,9.797200202941895,13,Croplands
354689.77772431204,5413413.70341275,-0.3751781828754198,2.422254100397372,-0.18517220827036854,"(-3.07,-0.00719]","(2.39,4.35]","(-0.198,1.88]","(-3.07,-0.00719] (2.39,4.35] (-0.198,1.88]",60.55282211303711,7.511192798614502,332.44561767578125,10.226094245910645,10.831575393676758,14,Urban and built-up
340689.77772431204,5435513.70341275,-0.7599768241963096,3.023989571472595,-2.1713214300177914,"(-3.07,-0.00719]","(2.39,4.35]","(-2.28,-0.198]","(-3.07,-0.00719] (2.39,4.35] (-2.28,-0.198]",0,0.08395428210496902,351.8424377441406,9.924704551696777,10.449292182922363,4,Deciduous broadleaf forest
501289.77772431204,5356413.70341275,4.594479567507651,-0.5207509310946454,1.4794805492147279e-5,"(3.04,6.09]","(-1.53,0.431]","(-0.198,1.88]","(3.04,6.09] (-1.53,0.431] (-0.198,1.88]",467.1010437011719,2.35384202003479,44.63213348388672,7.606821060180664,8.026589393615723,14,Urban and built-up
472989.77772431204,5379313.70341275,3.796797476169273,-0.9778723953359573,-0.5433237142709582,"(3.04,6.09]","(-1.53,0.431]","(-2.28,-0.198]","(3.04,6.09] (-1.53,0.431] (-2.28,-0.198]",313.67022705078125,3.5202105045318604,305.3094177246094,8.114952087402344,9.06762981414795,11,Tall grasslands
463189.77772431204,5387313.70341275,4.309465047086303,0.2814451483566197,-2.5934637022015226,"(3.04,6.09]","(-1.53,0.431]","(-4.36,-2.28]","(3.04,6.09] (-1.53,0.431] (-4.36,-2.28]",157.1233673095703,16.91617774963379,131.349609375,9.078975677490234,9.761987686157227,11,Tall grasslands
460589.77772431204,5371713.70341275,4.681725648081251,-0.8261665599995732,2.988422418389816,"(3.04,6.09]","(-1.53,0.431]","(1.88,3.97]","(3.04,6.09] (-1.53,0.431] (1.88,3.97]",337.37103271484375,3.409895896911621,219.9816436767578,7.3934149742126465,8.949258804321289,1,Evergreen needleleaf forest
499089.77772431204,5357813.70341275,5.915651781786419,-1.621179942377846,-0.17554971900136715,"(3.04,6.09]","(-3.5,-1.53]","(-0.198,1.88]","(3.04,6.09] (-3.5,-1.53] (-0.198,1.88]",498.3074951171875,1.6274899244308472,332.01513671875,7.348979473114014,7.827048301696777,11,Tall grasslands
482989.77772431204,5398013.70341275,3.3189775407291635,-2.2915295541959875,-1.3187572681145177,"(3.04,6.09]","(-3.5,-1.53]","(-2.28,-0.198]","(3.04,6.09] (-3.5,-1.53] (-2.28,-0.198]",308.8238830566406,3.1868202686309814,3.609056234359741,8.5588226318359375,9.0209321975708,11,Tall grasslands
471389.77772431204,5373813.70341275,6.055055130537872,-1.7303154000786154,2.486908030274063,"(3.04,6.09]","(-3.5,-1.53]","(1.88,3.97]","(3.04,6.09] (-3.5,-1.53] (1.88,3.97]",423,4.2502875328063965,15.871869087219238,6.541177272796631,8.53795051574707,1,Evergreen needleleaf forest
410089.77772431204,5367813.70341275,3.2397852637702917,1.7591611275695302,-0.08604840164521128,"(3.04,6.09]","(0.431,2.39]","(-0.198,1.88]","(3.04,6.09] (0.431,2.39] (-0.198,1.88]",270.28790283203125,1.072950839996338,353.63958740234375,8.0060272216796875,9.194169044494629,5,Mixed forest
475689.77772431204,5378613.70341275,4.4292156932991995,0.9616692678250572,-0.9883322718588926,"(3.04,6.09]","(0.431,2.39]","(-2.28,-0.198]","(3.04,6.09] (0.431,2.39] (-2.28,-0.198]",328.9842529296875,3.8750245571136475,86.58460235595703,7.295175552368164,9.127121925354004,5,Mixed forest
516789.77772431204,5396313.70341275,5.818457404866594,0.8731539664467671,-2.8901732483884204,"(3.04,6.09]","(0.431,2.39]","(-4.36,-2.28]","(3.04,6.09] (0.431,2.39] (-4.36,-2.28]",457.48492431640625,2.2352006435394287,6.936032295227051,6.623595714569092,8.117362022399902,4,Deciduous broadleaf forest
518089.77772431204,5403213.70341275,5.881835688146885,0.4979061599727406,2.339957271389714,"(3.04,6.09]","(0.431,2.39]","(1.88,3.97]","(3.04,6.09] (0.431,2.39] (1.88,3.97]",269.2415466308594,11.049718856811523,295.0896911621094,7.375760555267334,8.951143264770508,1,Evergreen needleleaf forest
406089.77772431204,5362713.70341275,4.217655911727456,2.5037899120183824,0.5389485264569803,"(3.04,6.09]","(2.39,4.35]","(-0.198,1.88]","(3.04,6.09] (2.39,4.35] (-0.198,1.88]",217.69688415527344,12.797698020935059,354.4494323730469,8.199711799621582,9.315489768981934,13,Croplands
454489.77772431204,5364513.70341275,3.911276177221308,2.446110923170733,-1.4227199739899148,"(3.04,6.09]","(2.39,4.35]","(-2.28,-0.198]","(3.04,6.09] (2.39,4.35] (-2.28,-0.198]",187.3275604248047,9.745569229125977,239.19541931152344,8.702229499816895,9.312613487243652,5,Mixed forest
457589.77772431204,5367613.70341275,3.6989112061270624,2.6039730574181403,-2.570251079562878,"(3.04,6.09]","(2.39,4.35]","(-4.36,-2.28]","(3.04,6.09] (2.39,4.35] (-4.36,-2.28]",276.8416748046875,3.9759936332702637,283.6247253417969,8.105710983276367,9.008951187133789,4,Deciduous broadleaf forest
452189.77772431204,5367613.70341275,4.662161608024137,3.369586758835977,-4.616006731180055,"(3.04,6.09]","(2.39,4.35]","(-6.45,-4.36]","(3.04,6.09] (2.39,4.35] (-6.45,-4.36]",178.03167724609375,16.301668167114258,51.07634735107422,8.776764869689941,9.448067665100098,4,Deciduous broadleaf forest
427289.77772431204,5380213.70341275,4.828590152099885,4.416529256036006,-1.794418605634508,"(3.04,6.09]","(4.35,6.32]","(-2.28,-0.198]","(3.04,6.09] (4.35,6.32] (-2.28,-0.198]",92.29658508300781,24.470285415649414,357.42486572265625,8.625933647155762,9.989564895629883,14,Urban and built-up
423189.77772431204,5379513.70341275,3.5461320468468163,4.3880571536027855,-3.4786063830535676,"(3.04,6.09]","(4.35,6.32]","(-4.36,-2.28]","(3.04,6.09] (4.35,6.32] (-4.36,-2.28]",104.62137603759766,13.022086143493652,346.40911865234375,8.633453369140625,9.876130104064941,4,Deciduous broadleaf forest
400189.77772431204,5359213.70341275,4.95684768164695,4.631955625187916,-4.799384350138567,"(3.04,6.09]","(4.35,6.32]","(-6.45,-4.36]","(3.04,6.09] (4.35,6.32] (-6.45,-4.36]",127.99947357177734,20.81953239440918,190.8812713623047,8.997577667236328,9.7436981201171875,4,Deciduous broadleaf forest
510389.77772431204,5374013.70341275,6.961975420418615,-0.9337926861960832,0.7262634420106739,"(6.09,9.14]","(-1.53,0.431]","(-0.198,1.88]","(6.09,9.14] (-1.53,0.431] (-0.198,1.88]",594.95086669921875,2.379024028778076,56.315826416015625,6.443443775177002,7.125502109527588,15,Cropland/Natural vegetation mosaic
486089.77772431204,5366913.70341275,6.224207883441768,-0.3057577835344174,-0.9774053939841455,"(6.09,9.14]","(-1.53,0.431]","(-2.28,-0.198]","(6.09,9.14] (-1.53,0.431] (-2.28,-0.198]",399.2513732910156,9.143290519714355,347.7400207519531,7.3608527183532715,8.570350646972656,11,Tall grasslands
496789.77772431204,5373413.70341275,9.110368105773292,-0.17856411188686927,-2.411667134965618,"(6.09,9.14]","(-1.53,0.431]","(-4.36,-2.28]","(6.09,9.14] (-1.53,0.431] (-4.36,-2.28]",440.33465576171875,18.434486389160156,166.96363830566406,7.001766204833984,7.720045566558838,11,Tall grasslands
515389.77772431204,5383913.70341275,8.314141278588824,-0.33272410366613725,2.78408942746055,"(6.09,9.14]","(-1.53,0.431]","(1.88,3.97]","(6.09,9.14] (-1.53,0.431] (1.88,3.97]",490.0193786621094,8.430834770202637,289.16168212890625,5.940593242645264,7.847656726837158,1,Evergreen needleleaf forest
499889.77772431204,5373913.70341275,6.270843851969643,-1.8835353125895908,0.0036108384098819018,"(6.09,9.14]","(-3.5,-1.53]","(-0.198,1.88]","(6.09,9.14] (-3.5,-1.53] (-0.198,1.88]",505.6787109375,0.42391225695610046,319.67333984375,6.855722427368164,7.562904357910156,11,Tall grasslands
499589.77772431204,5368513.70341275,6.718144453156175,-2.4430651495295233,-1.0224851576234768,"(6.09,9.14]","(-3.5,-1.53]","(-2.28,-0.198]","(6.09,9.14] (-3.5,-1.53] (-2.28,-0.198]",529.92327880859375,3.8764829635620117,74.43933868408203,6.929798603057861,7.732751369476318,11,Tall grasslands
504389.77772431204,5381613.70341275,8.926623564187901,-1.8287423604810933,3.0448672637039342,"(6.09,9.14]","(-3.5,-1.53]","(1.88,3.97]","(6.09,9.14] (-3.5,-1.53] (1.88,3.97]",624.53070068359375,3.549283504486084,153.21136474609375,5.436995983123779,7.105644702911377,1,Evergreen needleleaf forest
502589.77772431204,5384913.70341275,8.013597610754793,0.9282169852951142,-0.015990229754761363,"(6.09,9.14]","(0.431,2.39]","(-0.198,1.88]","(6.09,9.14] (0.431,2.39] (-0.198,1.88]",613.4334716796875,1.910160779953003,324.3799743652344,5.945995330810547,7.290462017059326,5,Mixed forest
469289.77772431204,5357813.70341275,6.215468626020802,1.5912491644349744,-0.24003192805520568,"(6.09,9.14]","(0.431,2.39]","(-2.28,-0.198]","(6.09,9.14] (0.431,2.39] (-2.28,-0.198]",429.81048583984375,3.517878770828247,331.6542053222656,6.589026927947998,8.230591773986816,5,Mixed forest
483089.77772431204,5365513.70341275,7.689162384526164,2.1567768949442403,-2.6016189796068563,"(6.09,9.14]","(0.431,2.39]","(-4.36,-2.28]","(6.09,9.14] (0.431,2.39] (-4.36,-2.28]",378.4096984863281,17.058984756469727,29.915660858154297,7.208728790283203,8.600951194763184,5,Mixed forest
483589.77772431204,5371913.70341275,7.762771634849975,0.43455936662107225,2.2128758942412414,"(6.09,9.14]","(0.431,2.39]","(1.88,3.97]","(6.09,9.14] (0.431,2.39] (1.88,3.97]",438.3697509765625,12.668970108032227,305.474365234375,6.899317741394043,8.416687965393066,1,Evergreen needleleaf forest
479989.77772431204,5366413.70341275,9.058114598497538,2.568019664475481,0.7257103394078087,"(6.09,9.14]","(2.39,4.35]","(-0.198,1.88]","(6.09,9.14] (2.39,4.35] (-0.198,1.88]",332.7602844238281,26.379396438598633,357.8071594238281,7.559819221496582,8.910818099975586,1,Evergreen needleleaf forest
493189.77772431204,5362213.70341275,8.265447395010995,2.446610478654705,-1.9844971972366394,"(6.09,9.14]","(2.39,4.35]","(-2.28,-0.198]","(6.09,9.14] (2.39,4.35] (-2.28,-0.198]",422.8007507324219,15.451043128967285,183.42013549804688,6.823634147644043,8.20893383026123,5,Mixed forest
492089.77772431204,5372013.70341275,8.200187619857983,3.173476382891267,-4.158294723043794,"(6.09,9.14]","(2.39,4.35]","(-4.36,-2.28]","(6.09,9.14] (2.39,4.35] (-4.36,-2.28]",468.0326843261719,16.058807373046875,148.74118041992188,7.045971870422363,8.241942405700684,4,Deciduous broadleaf forest
477589.77772431204,5377713.70341275,7.151464580089548,4.059018648011022,-4.552271664031703,"(6.09,9.14]","(2.39,4.35]","(-6.45,-4.36]","(6.09,9.14] (2.39,4.35] (-6.45,-4.36]",306.6639099121094,19.615371704101562,164.93421936035156,7.474550247192383,9.037220001220703,4,Deciduous broadleaf forest
428789.77772431204,5377513.70341275,6.909975316455081,4.689885344346182,-2.6352249200368933,"(6.09,9.14]","(4.35,6.32]","(-4.36,-2.28]","(6.09,9.14] (4.35,6.32] (-4.36,-2.28]",215.3422088623047,23.582345962524414,352.7390441894531,8.135059356689453,9.531482696533203,5,Mixed forest
471889.77772431204,5370413.70341275,7.996013347091571,4.664094245970877,-5.0161876546983075,"(6.09,9.14]","(4.35,6.32]","(-6.45,-4.36]","(6.09,9.14] (4.35,6.32] (-6.45,-4.36]",328.2090759277344,23.99386978149414,191.09222412109375,7.696317195892334,8.996920585632324,4,Deciduous broadleaf forest
516089.77772431204,5384413.70341275,9.987520267603685,-0.3410375982257088,0.9771478627412613,"(9.14,12.2]","(-1.53,0.431]","(-0.198,1.88]","(9.14,12.2] (-1.53,0.431] (-0.198,1.88]",502.3504638671875,17.982206344604492,5.61890172958374,6.072022914886475,7.83419942855835,1,Evergreen needleleaf forest
516889.77772431204,5374513.70341275,9.4430673087262,0.25023937413442443,-1.3752117484830666,"(9.14,12.2]","(-1.53,0.431]","(-2.28,-0.198]","(9.14,12.2] (-1.53,0.431] (-2.28,-0.198]",611.1644287109375,7.517565727233887,8.323079109191895,5.56669282913208,6.985725402832031,5,Mixed forest
516489.77772431204,5388313.70341275,9.373630348732071,-0.9062078800943156,-2.7392720646013466,"(9.14,12.2]","(-1.53,0.431]","(-4.36,-2.28]","(9.14,12.2] (-1.53,0.431] (-4.36,-2.28]",485.20867919921875,18.08064842224121,8.677990913391113,6.692318916320801,7.712961673736572,11,Tall grasslands
513689.77772431204,5379413.70341275,9.206150856299448,-0.8520979423404669,3.1472236914334895,"(9.14,12.2]","(-1.53,0.431]","(1.88,3.97]","(9.14,12.2] (-1.53,0.431] (1.88,3.97]",580.0909423828125,6.024458885192871,303.2407531738281,5.489433288574219,7.141664981842041,1,Evergreen needleleaf forest
517489.77772431204,5371813.70341275,9.17516608711266,-1.5456934801200157,-0.3932879339438944,"(9.14,12.2]","(-3.5,-1.53]","(-2.28,-0.198]","(9.14,12.2] (-3.5,-1.53] (-2.28,-0.198]",634.40081787109375,5.297311782836914,323.7696533203125,5.69713830947876,6.8652567863464355,11,Tall grasslands
515789.77772431204,5365113.70341275,9.293652786794022,-1.536746058894513,2.896825989129289,"(9.14,12.2]","(-3.5,-1.53]","(1.88,3.97]","(9.14,12.2] (-3.5,-1.53] (1.88,3.97]",613.27960205078125,5.342928409576416,171.60108947753906,5.419477462768555,7.0463151931762695,1,Evergreen needleleaf forest
495889.77772431204,5372813.70341275,9.931387135628507,0.9955533690021325,0.7813720947726626,"(9.14,12.2]","(0.431,2.39]","(-0.198,1.88]","(9.14,12.2] (0.431,2.39] (-0.198,1.88]",414.5559387207031,22.633699417114258,177.9880828857422,7.015758037567139,7.863713264465332,1,Evergreen needleleaf forest
517089.77772431204,5374013.70341275,9.205270579233662,0.7130089388324242,-1.0377031348551866,"(9.14,12.2]","(0.431,2.39]","(-2.28,-0.198]","(9.14,12.2] (0.431,2.39] (-2.28,-0.198]",599.03363037109375,7.057713508605957,134.45303344726562,5.811288356781006,6.985725402832031,5,Mixed forest
508889.77772431204,5383213.70341275,9.651062173234575,2.0866921660051703,-2.5102726295551183,"(9.14,12.2]","(0.431,2.39]","(-4.36,-2.28]","(9.14,12.2] (0.431,2.39] (-4.36,-2.28]",494.8117370605469,17.93452262878418,73.295684814453125,6.566690444946289,7.693793773651123,5,Mixed forest
505089.77772431204,5355913.70341275,9.273029248708895,0.5465643934111445,2.269037848418168,"(9.14,12.2]","(0.431,2.39]","(1.88,3.97]","(9.14,12.2] (0.431,2.39] (1.88,3.97]",502.6732177734375,13.893056869506836,348.5719909667969,6.272155284881592,7.806042194366455,1,Evergreen needleleaf forest
516489.77772431204,5384613.70341275,11.523909538849749,2.406390272513234,0.6914226189015755,"(9.14,12.2]","(2.39,4.35]","(-0.198,1.88]","(9.14,12.2] (2.39,4.35] (-0.198,1.88]",434.45294189453125,28.003379821777344,340.4751892089844,6.139492988586426,8.0494537353515625,1,Evergreen needleleaf forest
516689.77772431204,5383713.70341275,9.653036211294394,2.7547378964163434,-1.4480412223414665,"(9.14,12.2]","(2.39,4.35]","(-2.28,-0.198]","(9.14,12.2] (2.39,4.35] (-2.28,-0.198]",498.7143859863281,14.837985038757324,315.1825256347656,5.756758689880371,7.762022972106934,5,Mixed forest
512689.77772431204,5384613.70341275,9.725422328624475,2.8005891978605546,-2.7071278908784477,"(9.14,12.2]","(2.39,4.35]","(-4.36,-2.28]","(9.14,12.2] (2.39,4.35] (-4.36,-2.28]",431.339599609375,20.931154251098633,132.3032684326172,6.72855281829834,7.842316627502441,5,Mixed forest
512089.77772431204,5384513.70341275,9.52189325275485,3.4366397348155613,-4.431574582714189,"(9.14,12.2]","(2.39,4.35]","(-6.45,-4.36]","(9.14,12.2] (2.39,4.35] (-6.45,-4.36]",497.1606140136719,19.100637435913086,158.98538208007812,6.773524284362793,7.7761383056640625,4,Deciduous broadleaf forest
518289.77772431204,5385913.70341275,10.619929362350796,4.566409410213471,-3.171235538821986,"(9.14,12.2]","(4.35,6.32]","(-4.36,-2.28]","(9.14,12.2] (4.35,6.32] (-4.36,-2.28]",390.91717529296875,28.519216537475586,297.4927062988281,6.894486904144287,8.22536849975586,5,Mixed forest
513289.77772431204,5385213.70341275,11.340146885534828,4.903328034490613,-5.703747379942196,"(9.14,12.2]","(4.35,6.32]","(-6.45,-4.36]","(9.14,12.2] (4.35,6.32] (-6.45,-4.36]",461.84075927734375,30.377506256103516,165.21624755859375,6.9664506912231445,7.842316627502441,4,Deciduous broadleaf forest
397589.77772431204,5430613.70341275,1.6139545171699887,0.9025388573091921,2.6523399109189,"(-0.00719,3.04]","(0.431,2.39]","(1.88,3.97]","(-0.00719,3.04] (0.431,2.39] (1.88,3.97]",29.300498962402344,7.549371242523193,347.4526672363281,9.101775169372559,10.505133628845215,1,Evergreen needleleaf forest
449489.77772431204,5406113.70341275,-0.4636354191272593,0.21290427994146402,0.13940724623094292,"(-3.07,-0.00719]","(-1.53,0.431]","(-0.198,1.88]","(-3.07,-0.00719] (-1.53,0.431] (-0.198,1.88]",87.78514862060547,0.17524075508117676,86.619903564453125,9.578193664550781,9.849114418029785,14,Urban and built-up
374889.77772431204,5443913.70341275,-0.23582701439169562,-1.8642459584108226,-1.0334469518061498,"(-3.07,-0.00719]","(-3.5,-1.53]","(-2.28,-0.198]","(-3.07,-0.00719] (-3.5,-1.53] (-2.28,-0.198]",2.3246705532073975,0.63901287317276,20.609264373779297,9.269000053405762,10.357030868530273,11,Tall grasslands
372289.77772431204,5467513.70341275,-0.04076494292889592,-1.5293385587594848,2.5621742288080798,"(-3.07,-0.00719]","(-3.5,-1.53]","(1.88,3.97]","(-3.07,-0.00719] (-3.5,-1.53] (1.88,3.97]",19.622760772705078,0.21321463584899902,3.0613648891448975,9.596385955810547,10.195612907409668,1,Evergreen needleleaf forest
457489.77772431204,5407313.70341275,-0.168568197638,-1.2880429619307479,-0.7293959571817824,"(-3.07,-0.00719]","(-1.53,0.431]","(-2.28,-0.198]","(-3.07,-0.00719] (-1.53,0.431] (-2.28,-0.198]",105.21388244628906,1.2392547130584717,1.392289638519287,9.63086223602295,9.816974639892578,7,Open shrublands
367789.77772431204,5433013.70341275,-0.0370650208497651,2.7241600668315815,-2.4948763714232274,"(-3.07,-0.00719]","(2.39,4.35]","(-4.36,-2.28]","(-3.07,-0.00719] (2.39,4.35] (-4.36,-2.28]",5.959009170532227,1.337092638015747,242.3162384033203,9.27042007446289,10.350882530212402,4,Deciduous broadleaf forest
468189.77772431204,5463413.70341275,-0.33937986164136114,1.2307588235475317,1.8200782864253557,"(-3.07,-0.00719]","(0.431,2.39]","(-0.198,1.88]","(-3.07,-0.00719] (0.431,2.39] (-0.198,1.88]",27,0.2306712120771408,348.9519958496094,9.380270957946777,9.883652687072754,13,Croplands
